	A	N	dist
RS_GCF_021698975.1	0.9368306437071496	0.06316935629285036	44.52318390000001
RS_GCF_021699055.1	0.9117093267672208	0.08829067323277917	44.52318390000001
RS_GCF_900102425.1	0.9368306437071496	0.06316935629285036	44.523184
RS_GCF_003319185.1	0.9472233079536138	0.05277669204638624	44.523184
RS_GCF_003319105.1	0.9368306437071496	0.06316935629285036	44.523184
RS_GCF_008124835.1	0.9368306437071496	0.06316935629285036	44.523184099999995
RS_GCF_000284015.1	0.9472233079536138	0.05277669204638624	44.523184099999995
RS_GCF_016612865.1	0.910181777091026	0.08981822290897401	44.523184
RS_GCF_900221005.1	0.9121212639866244	0.08787873601337559	44.52318460000001
GB_GCA_900102115.1	0.9268360478271334	0.07316395217286664	44.52318460000001
RS_GCF_000582785.1	0.9262591469082898	0.07374085309171019	44.523185
RS_GCF_005222955.1	0.8973941866987334	0.10260581330126661	44.523185
RS_GCF_900230285.1	0.9268360478271334	0.07316395217286664	44.52318460000001
GB_GCA_902805535.1	0.9262591469082898	0.07374085309171019	44.52318460000001
RS_GCF_900188025.1	0.7855121960010656	0.2144878039989344	44.5231847
RS_GCF_006717095.1	0.9262591469082898	0.07374085309171019	44.52318460000001
RS_GCF_900112815.1	0.970646515450326	0.029353484549674014	44.52318460000001
RS_GCF_003075095.1	0.8948711356139505	0.10512886438604951	44.523184900000004
GB_GCA_004570425.1	0.9368306437071496	0.06316935629285036	44.523184900000004
RS_GCF_004570875.1	0.9262591469082898	0.07374085309171019	44.5231847
RS_GCF_023016265.1	0.8984998426166793	0.10150015738332074	44.5231857
RS_GCF_004570345.1	0.9270790356825556	0.07292096431744444	44.5231857
GB_GCA_000620185.1	0.970646515450326	0.029353484549674014	44.523184
RS_GCF_004570385.1	0.970646515450326	0.029353484549674014	44.523184
RS_GCF_003319125.1	0.9262591469082898	0.07374085309171019	44.523183
RS_GCF_900110555.1	0.9262591469082898	0.07374085309171019	44.523183
RS_GCF_000701365.1	0.9262591469082898	0.07374085309171019	44.523183
RS_GCF_019799925.1	0.9121212639866244	0.08787873601337559	44.523182899999995
RS_GCF_019799905.1	0.9121212639866244	0.08787873601337559	44.523182899999995
RS_GCF_900116515.1	0.9472233079536138	0.05277669204638624	44.523183200000005
RS_GCF_900129495.1	0.9472233079536138	0.05277669204638624	44.523183200000005
RS_GCF_900182545.1	0.9478232365168962	0.05217676348310385	44.5231835
RS_GCF_003182485.1	0.9472233079536138	0.05277669204638624	44.5231835
RS_GCF_900115395.1	0.9472233079536138	0.05277669204638624	44.52318340000001
RS_GCF_900188205.1	0.9472233079536138	0.05277669204638624	44.52318340000001
RS_GCF_900102745.1	0.9478232365168962	0.05217676348310385	44.523184
RS_GCF_003002915.1	0.9478232365168962	0.05217676348310385	44.523184400000005
RS_GCF_900115505.1	0.9472233079536138	0.05277669204638624	44.523184400000005
RS_GCF_016907675.1	0.9472233079536138	0.05277669204638624	44.523184
RS_GCF_900114385.1	0.8907794494708924	0.10922055052910762	44.5231843
RS_GCF_003428645.1	0.9472233079536138	0.05277669204638624	44.523184
RS_GCF_900215145.1	0.9472233079536138	0.05277669204638624	44.5231843
RS_GCF_010686765.1	0.9646943766033238	0.0353056233966762	44.5231843
RS_GCF_003319115.1	0.7152548657064519	0.2847451342935481	44.5231843
RS_GCF_004571065.1	0.9375409189957437	0.062459081004256345	44.5231843
RS_GCF_000025345.1	0.8395591011614134	0.1604408988385866	44.52318390000001
RS_GCF_900143215.1	0.8121695184794585	0.1878304815205415	44.52318460000001
RS_GCF_900111455.1	0.9209696956946296	0.07903030430537039	44.52318390000001
RS_GCF_002802985.1	0.8395591011614134	0.1604408988385866	44.5231843
RS_GCF_900103785.1	0.8395591011614134	0.1604408988385866	44.5231838
RS_GCF_900104025.1	0.9472233079536138	0.05277669204638624	44.52318460000001
RS_GCF_900107105.1	0.8395591011614134	0.1604408988385866	44.5231838
RS_GCF_900188375.1	0.9472233079536138	0.05277669204638624	44.52318460000001
GB_GCA_019779905.1	0.9270790356825556	0.07292096431744444	44.523185
RS_GCF_900107175.1	0.8403647756199122	0.15963522438008781	44.523185
RS_GCF_014195485.1	0.9262591469082898	0.07374085309171019	44.523185
RS_GCF_000306785.1	0.9270790356825556	0.07292096431744444	44.5231855
GB_GCA_000620205.1	0.9270790356825556	0.07292096431744444	44.5231855
RS_GCF_019799965.1	0.9368306437071496	0.06316935629285036	44.523185
RS_GCF_005930475.1	0.9262591469082898	0.07374085309171019	44.5231854
RS_GCF_005930495.1	0.9270790356825556	0.07292096431744444	44.5231854
RS_GCF_011758655.1	0.9633989377426964	0.03660106225730364	44.523185
RS_GCF_000761485.1	0.9404014535166522	0.059598546483347836	44.523185
RS_GCF_010682105.1	0.9375409189957437	0.062459081004256345	44.523184
RS_GCF_019112525.1	0.9368306437071496	0.06316935629285036	44.523184
RS_GCF_007994135.1	0.9219820756191248	0.07801792438087518	44.523185
RS_GCF_010685995.1	0.9121212639866244	0.08787873601337559	44.52318700000001
RS_GCF_019799945.1	0.9641359674319896	0.03586403256801041	44.523185
RS_GCF_900103975.1	0.9268360478271334	0.07316395217286664	44.523185
RS_GCF_900101025.1	0.9268360478271334	0.07316395217286664	44.523185
RS_GCF_900491935.1	0.9121212639866244	0.08787873601337559	44.523185
RS_GCF_900112525.1	0.9121212639866244	0.08787873601337559	44.523184900000004
RS_GCF_024124375.1	0.9121212639866244	0.08787873601337559	44.523185
RS_GCF_900100695.1	0.9121212639866244	0.08787873601337559	44.523185
GB_GCA_013811805.1	0.7377252088872115	0.2622747911127885	44.523177000000004
GB_GCA_013812385.1	0.9415109469113035	0.05848905308869645	44.523177000000004
GB_GCA_013814015.1	0.8704982906775801	0.1295017093224199	44.523177000000004
RS_GCF_001424485.1	0.9121212639866244	0.08787873601337559	44.523185
GB_GCA_014218215.1	0.9085738942524582	0.09142610574754184	44.523185
GB_GCA_013811975.1	0.9754102774204564	0.024589722579543616	44.523177000000004
RS_GCF_009834025.1	0.9850665448062428	0.014933455193757217	44.523183
RS_GCF_900292035.1	0.9386496963331112	0.06135030366688876	44.523183
RS_GCF_003003235.1	0.9851907302737476	0.014809269726252405	44.523179999999996
RS_GCF_004382795.1	0.9819841488686984	0.018015851131301552	44.523185999999995
RS_GCF_009602465.1	0.9786914645323148	0.021308535467685186	44.523183
RS_GCF_004006015.1	0.9459597504157654	0.05404024958423459	44.523178
GB_GCA_017882745.1	0.5709520721548214	0.42904792784517864	44.523178
RS_GCF_000185725.2	0.952815878382457	0.04718412161754304	44.523179
RS_GCF_000092825.1	0.952815878382457	0.04718412161754304	44.523179
GB_GCA_903970215.1	0.9917792881031188	0.008220711896881228	44.523179999999996
RS_GCF_024807615.1	0.9942743619462316	0.005725638053768356	44.5231809
RS_GCF_000312385.1	0.9906783429434904	0.009321657056509558	44.523179999999996
RS_GCF_023168325.1	0.846581541617134	0.15341845838286605	44.5231806
RS_GCF_900631615.1	0.9934910439197088	0.006508956080291228	44.5231811
RS_GCF_001552615.1	0.986105830062022	0.013894169937977985	44.523183
RS_GCF_020169415.1	0.9942743619462316	0.005725638053768356	44.5231809
RS_GCF_007858435.1	0.9905523114320276	0.009447688567972401	44.5231809
RS_GCF_007858445.1	0.9934910439197088	0.006508956080291228	44.5231809
RS_GCF_900104775.1	0.9934910439197088	0.006508956080291228	44.5231809
RS_GCF_007858475.1	0.9934910439197088	0.006508956080291228	44.5231809
RS_GCF_001575205.1	0.9942743619462316	0.005725638053768356	44.523180800000006
RS_GCF_012396015.1	0.988103101727305	0.011896898272695022	44.523180800000006
RS_GCF_900103175.1	0.9921336522963204	0.007866347703679555	44.5231809
RS_GCF_019656655.1	0.9921336522963204	0.007866347703679555	44.5231806
RS_GCF_000092225.1	0.9921336522963204	0.007866347703679555	44.5231806
RS_GCF_002735905.1	0.993079187184573	0.006920812815427002	44.5231809
GB_GCA_000717275.1	0.993079187184573	0.006920812815427002	44.523180800000006
RS_GCF_001598915.1	0.9921336522963204	0.007866347703679555	44.523180800000006
RS_GCF_000380485.1	0.993079187184573	0.006920812815427002	44.523185
RS_GCF_023051145.1	0.9921336522963204	0.007866347703679555	44.5231809
GB_GCA_003202005.1	0.9942743619462316	0.005725638053768356	44.523180999999994
RS_GCF_003217475.1	0.993079187184573	0.006920812815427002	44.5231811
RS_GCF_002095435.2	0.993079187184573	0.006920812815427002	44.5231811
RS_GCF_900156495.1	0.9917559272522256	0.00824407274777439	44.523180999999994
RS_GCF_014639795.1	0.993079187184573	0.006920812815427002	44.523180999999994
RS_GCF_024171765.1	0.9898207541388372	0.010179245861162811	44.523180999999994
RS_GCF_002095395.1	0.993079187184573	0.006920812815427002	44.5231811
RS_GCF_024171725.1	0.9898207541388372	0.010179245861162811	44.523180999999994
RS_GCF_017377795.1	0.993079187184573	0.006920812815427002	44.5231811
RS_GCF_018474015.1	0.9852495234902268	0.014750476509773236	44.523180999999994
RS_GCF_000964005.1	0.9796315643568044	0.02036843564319557	44.523180999999994
RS_GCF_014635305.1	0.9796315643568044	0.02036843564319557	44.5231809
GB_GCA_016462415.1	0.993079187184573	0.006920812815427002	44.5231809
RS_GCF_024171815.1	0.993079187184573	0.006920812815427002	44.5231809
RS_GCF_009914535.1	0.9884352300069378	0.011564769993062218	44.523180999999994
GB_GCA_020438995.1	0.983474112813138	0.016525887186861987	44.5231804
RS_GCF_000241345.1	0.9898207541388372	0.010179245861162811	44.5231804
RS_GCF_000334455.1	0.993079187184573	0.006920812815427002	44.5231807
RS_GCF_022206305.1	0.993079187184573	0.006920812815427002	44.5231819
RS_GCF_014041935.1	0.993079187184573	0.006920812815427002	44.523182000000006
RS_GCF_023078355.1	0.993079187184573	0.006920812815427002	44.5231819
RS_GCF_000143885.2	0.993079187184573	0.006920812815427002	44.5231819
RS_GCF_000332995.1	0.993079187184573	0.006920812815427002	44.5231819
RS_GCF_002149015.1	0.993079187184573	0.006920812815427002	44.5231819
RS_GCF_001698225.1	0.993079187184573	0.006920812815427002	44.5231819
RS_GCF_900105725.1	0.993079187184573	0.006920812815427002	44.5231818
RS_GCF_000225505.1	0.993079187184573	0.006920812815427002	44.5231818
RS_GCF_000327325.1	0.993079187184573	0.006920812815427002	44.5231819
RS_GCF_000298235.1	0.993079187184573	0.006920812815427002	44.5231819
RS_GCF_000344155.1	0.993079187184573	0.006920812815427002	44.523182000000006
RS_GCF_022513585.1	0.9898207541388372	0.010179245861162811	44.5231819
RS_GCF_000024785.1	0.993079187184573	0.006920812815427002	44.5231819
RS_GCF_000248075.1	0.993079187184573	0.006920812815427002	44.52318029999999
RS_GCF_000332975.1	0.993079187184573	0.006920812815427002	44.523180499999995
RS_GCF_000248055.1	0.993079187184573	0.006920812815427002	44.5231802
RS_GCF_001186365.1	0.993079187184573	0.006920812815427002	44.5231802
RS_GCF_001485495.1	0.9898207541388372	0.010179245861162811	44.52318029999999
RS_GCF_003797185.1	0.9921336522963204	0.007866347703679555	44.523180800000006
GB_GCA_023461275.1	0.9926256668946905	0.0073743331053095496	44.5231804
RS_GCF_017654315.1	0.993079187184573	0.006920812815427002	44.523180800000006
RS_GCF_000241325.1	0.993079187184573	0.006920812815427002	44.523180800000006
RS_GCF_000298195.1	0.9696333154584555	0.030366684541544453	44.5231802
RS_GCF_021556435.1	0.993079187184573	0.006920812815427002	44.5231802
RS_GCF_024734075.1	0.9893807171371198	0.010619282862880164	44.5231802
GB_GCA_004193205.1	0.978659316913049	0.02134068308695103	44.5231802
RS_GCF_014673215.1	0.993079187184573	0.006920812815427002	44.5231811
RS_GCF_009862785.1	0.993079187184573	0.006920812815427002	44.5231811
RS_GCF_023100845.1	0.9884352300069378	0.011564769993062218	44.5231804
RS_GCF_000333015.1	0.9709981445643124	0.029001855435687562	44.5231799
RS_GCF_003797825.1	0.993079187184573	0.006920812815427002	44.523180499999995
RS_GCF_003855095.1	0.993079187184573	0.006920812815427002	44.523180499999995
RS_GCF_023017165.1	0.982980744788972	0.017019255211027984	44.5231799
RS_GCF_002993285.1	0.9885891092255844	0.011410890774415594	44.5231807
RS_GCF_007559005.1	0.974129019894979	0.02587098010502098	44.5231807
RS_GCF_009932475.1	0.993079187184573	0.006920812815427002	44.523180800000006
RS_GCF_016919385.1	0.993079187184573	0.006920812815427002	44.5231807
RS_GCF_000344135.1	0.993079187184573	0.006920812815427002	44.5231807
RS_GCF_000423025.1	0.9842181730529718	0.015781826947028232	44.523181699999995
RS_GCF_021738965.1	0.9921336522963204	0.007866347703679555	44.523180499999995
RS_GCF_021739025.1	0.9921336522963204	0.007866347703679555	44.523180499999995
RS_GCF_014197435.1	0.993079187184573	0.006920812815427002	44.5231811
RS_GCF_000192435.1	0.9921336522963204	0.007866347703679555	44.5231811
RS_GCF_000333035.1	0.9885891092255844	0.011410890774415594	44.5231811
GB_GCA_012515855.1	0.9935456309308376	0.006454369069162413	44.523180999999994
RS_GCF_001305675.1	0.9921336522963204	0.007866347703679555	44.523181199999996
RS_GCF_000241265.1	0.993079187184573	0.006920812815427002	44.5231797
GB_GCA_002477755.1	0.99075629904633	0.009243700953669998	44.5231797
RS_GCF_001592365.1	0.9921336522963204	0.007866347703679555	44.523181199999996
RS_GCF_000241305.1	0.993079187184573	0.006920812815427002	44.5231807
GB_GCA_002414845.1	0.8853907934579606	0.11460920654203943	44.523180100000005
RS_GCF_009932435.1	0.993079187184573	0.006920812815427002	44.523180100000005
GB_GCA_013348785.1	0.993079187184573	0.006920812815427002	44.5231799
RS_GCF_012933505.1	0.993079187184573	0.006920812815427002	44.5231807
RS_GCF_011058165.1	0.9898774632963816	0.010122536703618401	44.523179999999996
RS_GCF_001894945.1	0.9898774632963816	0.010122536703618401	44.523179999999996
RS_GCF_020515525.1	0.9815132020472318	0.018486797952768197	44.523179999999996
RS_GCF_001895025.1	0.9917973597468862	0.008202640253113791	44.523179400000004
RS_GCF_001646785.1	0.9917973597468862	0.008202640253113791	44.523179400000004
RS_GCF_023218075.1	0.9942743619462316	0.005725638053768356	44.523179
RS_GCF_004345605.1	0.9942743619462316	0.005725638053768356	44.523179999999996
RS_GCF_012726195.1	0.9942743619462316	0.005725638053768356	44.5231797
RS_GCF_012844225.1	0.9942743619462316	0.005725638053768356	44.523179600000006
GB_GCA_001312645.1	0.9827032337391802	0.017296766260819774	44.5231797
RS_GCF_001895045.1	0.9917973597468862	0.008202640253113791	44.523179400000004
GB_GCA_023417985.1	0.9906783429434904	0.009321657056509558	44.523179400000004
RS_GCF_001646655.1	0.9942743619462316	0.005725638053768356	44.5231795
RS_GCF_022554085.1	0.9932692920698478	0.00673070793015218	44.523179600000006
GB_GCA_001017865.1	0.9367680553588834	0.06323194464111659	44.5231795
RS_GCF_013602415.1	0.9942743619462316	0.005725638053768356	44.5231795
RS_GCF_900105195.1	0.9942743619462316	0.005725638053768356	44.5231795
RS_GCF_900187265.1	0.9942743619462316	0.005725638053768356	44.5231795
RS_GCF_016598535.1	0.9942743619462316	0.005725638053768356	44.5231811
RS_GCF_001552595.1	0.9942743619462316	0.005725638053768356	44.5231811
RS_GCF_021025955.1	0.9942743619462316	0.005725638053768356	44.5231811
RS_GCF_023221595.1	0.9942743619462316	0.005725638053768356	44.5231811
RS_GCF_022810305.1	0.9942743619462316	0.005725638053768356	44.5231806
RS_GCF_002245895.1	0.9942743619462316	0.005725638053768356	44.5231806
GB_GCA_012514505.1	0.9777139583377829	0.02228604166221715	44.523180999999994
RS_GCF_005938745.2	0.9942743619462316	0.005725638053768356	44.523180999999994
RS_GCF_001894805.1	0.9942743619462316	0.005725638053768356	44.523180999999994
RS_GCF_000014565.1	0.9862834578452953	0.013716542154704747	44.5231806
RS_GCF_900455735.1	0.9942743619462316	0.005725638053768356	44.5231811
RS_GCF_012396235.1	0.9942743619462316	0.005725638053768356	44.5231811
GB_GCA_004211695.1	0.971513996594232	0.028486003405768012	44.523181199999996
RS_GCF_014256275.1	0.9942743619462316	0.005725638053768356	44.523180800000006
RS_GCF_001894825.1	0.9878975419606798	0.012102458039320196	44.523181199999996
RS_GCF_000010805.1	0.9942743619462316	0.005725638053768356	44.5231811
RS_GCF_017068395.1	0.9942743619462316	0.005725638053768356	44.523180999999994
RS_GCF_024438035.1	0.9942743619462316	0.005725638053768356	44.523180999999994
RS_GCF_003130705.1	0.9942743619462316	0.005725638053768356	44.523180999999994
RS_GCF_001894885.1	0.9942743619462316	0.005725638053768356	44.523180999999994
RS_GCF_900105905.1	0.9942743619462316	0.005725638053768356	44.523180999999994
RS_GCF_001767395.1	0.9942743619462316	0.005725638053768356	44.523180999999994
GB_GCA_012515885.1	0.938037930212408	0.061962069787592	44.523180999999994
RS_GCF_014217785.1	0.993079187184573	0.006920812815427002	44.523180999999994
RS_GCF_012726205.1	0.993079187184573	0.006920812815427002	44.523179999999996
RS_GCF_001894925.1	0.9942743619462316	0.005725638053768356	44.523179999999996
RS_GCF_004328705.1	0.9921341213048996	0.007865878695100359	44.523179999999996
RS_GCF_003051005.1	0.9942743619462316	0.005725638053768356	44.52318029999999
RS_GCF_002094305.1	0.9942743619462316	0.005725638053768356	44.523180999999994
RS_GCF_013348805.1	0.9942743619462316	0.005725638053768356	44.523180999999994
RS_GCF_020171745.1	0.9942743619462316	0.005725638053768356	44.523180999999994
RS_GCF_005434945.1	0.9942743619462316	0.005725638053768356	44.5231802
RS_GCF_004011865.1	0.9942743619462316	0.005725638053768356	44.523180999999994
RS_GCF_005484805.1	0.9942743619462316	0.005725638053768356	44.5231804
RS_GCF_004011825.1	0.9942743619462316	0.005725638053768356	44.5231802
RS_GCF_004011835.1	0.9942743619462316	0.005725638053768356	44.5231802
RS_GCF_000738775.1	0.9942743619462316	0.005725638053768356	44.523180800000006
RS_GCF_006704125.1	0.9884912976833552	0.011508702316644803	44.523180999999994
RS_GCF_001894985.1	0.9835538325078672	0.01644616749213279	44.523179999999996
RS_GCF_005049235.1	0.9884912976833552	0.011508702316644803	44.523180999999994
RS_GCF_001894865.1	0.9835538325078672	0.01644616749213279	44.523180999999994
GB_GCA_000341795.1	0.9953039103493424	0.004696089650657598	44.523180999999994
RS_GCF_001894785.1	0.9942743619462316	0.005725638053768356	44.523179999999996
RS_GCF_001040705.1	0.9942743619462316	0.005725638053768356	44.523180999999994
RS_GCF_022810405.1	0.9942743619462316	0.005725638053768356	44.5231799
RS_GCF_003688915.1	0.993079187184573	0.006920812815427002	44.523179799999994
RS_GCF_002259485.1	0.9942743619462316	0.005725638053768356	44.523179799999994
RS_GCF_000954115.1	0.9942743619462316	0.005725638053768356	44.5231799
RS_GCF_002258315.1	0.9942743619462316	0.005725638053768356	44.5231799
RS_GCF_002259405.1	0.9942743619462316	0.005725638053768356	44.523179799999994
RS_GCF_002258785.1	0.9942743619462316	0.005725638053768356	44.523179799999994
RS_GCF_017168335.1	0.9915738624308734	0.00842613756912658	44.523179799999994
RS_GCF_000333955.1	0.9898207541388372	0.010179245861162811	44.523179799999994
RS_GCF_001426085.1	0.9942743619462316	0.005725638053768356	44.523179799999994
RS_GCF_002091955.1	0.993079187184573	0.006920812815427002	44.523180800000006
RS_GCF_000760935.2	0.9942743619462316	0.005725638053768356	44.523179799999994
RS_GCF_002091985.1	0.993079187184573	0.006920812815427002	44.523180800000006
RS_GCF_014281965.1	0.993079187184573	0.006920812815427002	44.523180800000006
RS_GCF_004795915.1	0.993079187184573	0.006920812815427002	44.523180800000006
RS_GCF_001895005.1	0.9953039103493424	0.004696089650657598	44.523180100000005
RS_GCF_001645385.1	0.9942743619462316	0.005725638053768356	44.523180100000005
RS_GCF_900188125.1	0.9953039103493424	0.004696089650657598	44.523180100000005
RS_GCF_017168235.1	0.9877757601832582	0.012224239816741811	44.523180499999995
GB_GCA_023264675.1	0.993079187184573	0.006920812815427002	44.523180499999995
RS_GCF_002259415.1	0.993079187184573	0.006920812815427002	44.52318029999999
RS_GCF_000760735.1	0.993079187184573	0.006920812815427002	44.52318029999999
RS_GCF_001647195.1	0.9778371000827838	0.022162899917216206	44.523179999999996
RS_GCF_019834675.1	0.993079187184573	0.006920812815427002	44.523179799999994
RS_GCF_900111805.1	0.993079187184573	0.006920812815427002	44.5231797
RS_GCF_003641205.1	0.993079187184573	0.006920812815427002	44.523179999999996
RS_GCF_001894765.1	0.993079187184573	0.006920812815427002	44.5231797
RS_GCF_014635345.1	0.986105830062022	0.013894169937977985	44.523179999999996
RS_GCF_001426185.1	0.993079187184573	0.006920812815427002	44.523179
RS_GCF_000686025.1	0.993079187184573	0.006920812815427002	44.523179
RS_GCF_008297975.1	0.986105830062022	0.013894169937977985	44.523182000000006
RS_GCF_007489285.1	0.9799002018791422	0.020099798120857826	44.523184
RS_GCF_019285775.1	0.980970635018528	0.019029364981472008	44.523184
RS_GCF_016482825.1	0.986105830062022	0.013894169937977985	44.523179999999996
RS_GCF_016481275.1	0.986105830062022	0.013894169937977985	44.523179999999996
RS_GCF_012932915.1	0.9884912976833552	0.011508702316644803	44.523179999999996
RS_GCF_001646865.1	0.978760511989053	0.021239488010946994	44.523178
RS_GCF_021183625.1	0.9884912976833552	0.011508702316644803	44.5231816
RS_GCF_014646135.1	0.9884912976833552	0.011508702316644803	44.5231816
RS_GCF_001612885.1	0.9854505563229878	0.014549443677012164	44.5231816
RS_GCF_000308795.1	0.9835538325078672	0.01644616749213279	44.5231806
RS_GCF_001886715.1	0.9884912976833552	0.011508702316644803	44.523180999999994
RS_GCF_001613085.1	0.9830465322048832	0.01695346779511675	44.5231811
GB_GCA_014360565.1	0.98670184451372	0.013298155486279994	44.5231811
RS_GCF_002846365.1	0.9884912976833552	0.011508702316644803	44.5231811
RS_GCF_001612665.1	0.9884912976833552	0.011508702316644803	44.5231811
RS_GCF_019266065.1	0.9758302686800772	0.024169731319922838	44.5231811
RS_GCF_900637185.1	0.9884912976833552	0.011508702316644803	44.5231811
RS_GCF_003182135.1	0.9830465322048832	0.01695346779511675	44.5231811
RS_GCF_001612825.1	0.9884912976833552	0.011508702316644803	44.5231816
RS_GCF_020216065.1	0.9884912976833552	0.011508702316644803	44.5231816
RS_GCF_014646295.1	0.9830465322048832	0.01695346779511675	44.523181300000005
RS_GCF_001612905.1	0.9884912976833552	0.011508702316644803	44.5231816
RS_GCF_001612805.1	0.9884912976833552	0.011508702316644803	44.5231816
RS_GCF_000308695.1	0.9830465322048832	0.01695346779511675	44.523181300000005
RS_GCF_003123685.1	0.9884912976833552	0.011508702316644803	44.5231806
RS_GCF_017875645.1	0.9884912976833552	0.011508702316644803	44.5231807
RS_GCF_015674855.1	0.9830465322048832	0.01695346779511675	44.523180499999995
RS_GCF_001310275.1	0.9824460112446258	0.017553988755374172	44.523180499999995
RS_GCF_015355755.1	0.9884912976833552	0.011508702316644803	44.5231807
RS_GCF_000308715.1	0.9846543450153592	0.0153456549846408	44.5231807
RS_GCF_008704205.1	0.9884912976833552	0.011508702316644803	44.5231807
RS_GCF_900269665.1	0.9835538325078672	0.01644616749213279	44.5231807
RS_GCF_007990755.1	0.9835538325078672	0.01644616749213279	44.5231807
RS_GCF_011801125.1	0.9884912976833552	0.011508702316644803	44.5231804
RS_GCF_019222765.1	0.9892650206388662	0.010734979361133767	44.523180800000006
RS_GCF_001613425.1	0.9884912976833552	0.011508702316644803	44.5231804
RS_GCF_001612685.1	0.9835538325078672	0.01644616749213279	44.5231806
RS_GCF_000308475.2	0.9884912976833552	0.011508702316644803	44.5231804
RS_GCF_000250675.2	0.9884912976833552	0.011508702316644803	44.5231804
RS_GCF_001612725.1	0.9884912976833552	0.011508702316644803	44.523181300000005
RS_GCF_000710915.1	0.9830465322048832	0.01695346779511675	44.523180499999995
RS_GCF_020733705.1	0.9884912976833552	0.011508702316644803	44.523180999999994
RS_GCF_000308755.1	0.974893719834167	0.02510628016583305	44.5231816
RS_GCF_001613225.1	0.9884912976833552	0.011508702316644803	44.523181300000005
RS_GCF_000308835.1	0.9884912976833552	0.011508702316644803	44.523181300000005
RS_GCF_015477605.1	0.974126315965757	0.02587368403424295	44.52318149999999
RS_GCF_001612745.1	0.9823845574762186	0.017615442523781444	44.52318149999999
RS_GCF_019930625.1	0.9884912976833552	0.011508702316644803	44.52318149999999
RS_GCF_001612765.1	0.9884912976833552	0.011508702316644803	44.52318149999999
RS_GCF_009829325.1	0.9884912976833552	0.011508702316644803	44.52318149999999
RS_GCF_001612985.1	0.9830465322048832	0.01695346779511675	44.5231814
RS_GCF_000308575.1	0.9884912976833552	0.011508702316644803	44.5231814
RS_GCF_001613465.1	0.9830465322048832	0.01695346779511675	44.52318149999999
RS_GCF_000308435.1	0.9758302686800772	0.024169731319922838	44.52318149999999
RS_GCF_001612785.1	0.9830465322048832	0.01695346779511675	44.52318149999999
RS_GCF_015477775.1	0.9884912976833552	0.011508702316644803	44.52318149999999
RS_GCF_000482385.1	0.9884912976833552	0.011508702316644803	44.5231819
RS_GCF_000308455.1	0.9758302686800772	0.024169731319922838	44.52318149999999
RS_GCF_003598715.1	0.9854505563229878	0.014549443677012164	44.5231809
RS_GCF_000308415.1	0.9835538325078672	0.01644616749213279	44.5231814
RS_GCF_013315795.1	0.9835538325078672	0.01644616749213279	44.5231814
RS_GCF_010868145.1	0.9830465322048832	0.01695346779511675	44.523181199999996
RS_GCF_000284035.1	0.9884912976833552	0.011508702316644803	44.5231809
RS_GCF_000308555.1	0.9758302686800772	0.024169731319922838	44.523180999999994
RS_GCF_010858045.1	0.9884912976833552	0.011508702316644803	44.523180999999994
RS_GCF_005863245.1	0.9884912976833552	0.011508702316644803	44.523180999999994
RS_GCF_011801145.1	0.9854505563229878	0.014549443677012164	44.5231809
RS_GCF_002081715.1	0.983333096098829	0.016666903901170982	44.523180800000006
RS_GCF_015477805.1	0.986105830062022	0.013894169937977985	44.5231809
RS_GCF_001613245.1	0.9801654864600752	0.019834513539924825	44.5231809
RS_GCF_000308515.1	0.986105830062022	0.013894169937977985	44.523180800000006
RS_GCF_001613385.1	0.986105830062022	0.013894169937977985	44.523180800000006
RS_GCF_001613445.1	0.986105830062022	0.013894169937977985	44.5231809
RS_GCF_000308775.1	0.9801654864600752	0.019834513539924825	44.5231809
RS_GCF_001613205.1	0.986105830062022	0.013894169937977985	44.5231809
RS_GCF_001618425.1	0.986105830062022	0.013894169937977985	44.5231809
RS_GCF_000720425.1	0.986105830062022	0.013894169937977985	44.5231809
GB_GCA_013361595.1	0.957639836854204	0.04236016314579605	44.5231809
RS_GCF_000308675.1	0.9884912976833552	0.011508702316644803	44.523180800000006
RS_GCF_003315035.1	0.9830465322048832	0.01695346779511675	44.523181199999996
RS_GCF_000308495.1	0.9835538325078672	0.01644616749213279	44.523180800000006
RS_GCF_014645735.1	0.986105830062022	0.013894169937977985	44.5231809
RS_GCF_006716565.1	0.9884912976833552	0.011508702316644803	44.523180999999994
RS_GCF_001612615.1	0.9884912976833552	0.011508702316644803	44.523180999999994
RS_GCF_001613045.1	0.9830465322048832	0.01695346779511675	44.5231814
RS_GCF_001613365.1	0.9758302686800772	0.024169731319922838	44.5231814
RS_GCF_001182745.1	0.9884912976833552	0.011508702316644803	44.523181199999996
RS_GCF_015477835.1	0.9642623868143472	0.03573761318565283	44.5231816
RS_GCF_001613125.1	0.9642623868143472	0.03573761318565283	44.5231816
RS_GCF_000308595.1	0.9795558413572883	0.02044415864271165	44.523181699999995
RS_GCF_000308635.1	0.9830465322048832	0.01695346779511675	44.5231816
RS_GCF_001613345.1	0.9884912976833552	0.011508702316644803	44.5231816
RS_GCF_001613325.1	0.9835538325078672	0.01644616749213279	44.5231807
RS_GCF_018362975.1	0.9830465322048832	0.01695346779511675	44.5231816
RS_GCF_001612945.1	0.9830465322048832	0.01695346779511675	44.5231807
RS_GCF_007990715.1	0.9231587231582502	0.0768412768417498	44.523181300000005
